facility_id,URL,slug,corp_type
225537,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225537,225537,For profit - Corporation
225538,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225538,225538,For profit - Corporation
225539,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225539,225539,For profit - Partnership
225540,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225540,225540,Non profit - Corporation
225541,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225541,225541,For profit - Corporation
225543,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225543,225543,For profit - Partnership
225544,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225544,225544,For profit - Corporation
225545,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225545,225545,For profit - Partnership
225546,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225546,225546,For profit - Corporation
225547,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225547,225547,Non profit - Corporation
225548,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225548,225548,For profit - Corporation
225549,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225549,225549,For profit - Corporation
225555,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225555,225555,Non profit - Corporation
225556,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225556,225556,For profit - Corporation
225557,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225557,225557,For profit - Partnership
225558,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225558,225558,For profit - Corporation
225562,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225562,225562,For profit - Corporation
225564,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225564,225564,For profit - Partnership
225567,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225567,225567,Non profit - Corporation
225568,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225568,225568,For profit - Corporation
225569,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225569,225569,Non profit - Corporation
225571,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225571,225571,For profit - Corporation
225573,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225573,225573,Non profit - Church related
225576,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225576,225576,For profit - Individual
225577,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225577,225577,Non profit - Corporation
225581,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225581,225581,Non profit - Church related
225584,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225584,225584,For profit - Partnership
225586,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225586,225586,For profit - Corporation
225589,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225589,225589,For profit - Corporation
225591,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225591,225591,For profit - Corporation
225594,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225594,225594,For profit - Partnership
225597,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225597,225597,For profit - Partnership
225598,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225598,225598,For profit - Individual
225603,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225603,225603,For profit - Corporation
225608,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225608,225608,For profit - Corporation
225613,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225613,225613,For profit - Corporation
225615,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225615,225615,For profit - Corporation
225616,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225616,225616,For profit - Corporation
225619,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225619,225619,Non profit - Corporation
225622,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225622,225622,For profit - Corporation
225626,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225626,225626,Poorly formatted :(
225630,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225630,225630,For profit - Corporation
225634,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225634,225634,For profit - Corporation
225637,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225637,225637,Non profit - Corporation
225640,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225640,225640,Non profit - Corporation
225642,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225642,225642,For profit - Corporation
225643,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225643,225643,Non profit - Corporation
225644,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225644,225644,For profit - Corporation
225645,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225645,225645,For profit - Corporation
225648,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225648,225648,Non profit - Corporation
225650,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225650,225650,For profit - Corporation
225651,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225651,225651,Non profit - Corporation
225653,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225653,225653,For profit - Partnership
225654,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225654,225654,Non profit - Corporation
225655,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225655,225655,For profit - Corporation
225656,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225656,225656,Non profit - Corporation
225659,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225659,225659,For profit - Corporation
225661,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225661,225661,For profit - Corporation
225662,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225662,225662,For profit - Individual
225663,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225663,225663,For profit - Corporation
225666,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225666,225666,For profit - Corporation
225667,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225667,225667,For profit - Corporation
225668,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225668,225668,For profit - Corporation
225672,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225672,225672,Non profit - Corporation
225679,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225679,225679,For profit - Corporation
225680,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225680,225680,Non profit - Corporation
225682,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225682,225682,For profit - Corporation
225683,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225683,225683,Non profit - Other
225687,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225687,225687,Non profit - Corporation
225689,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225689,225689,For profit - Corporation
225690,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225690,225690,For profit - Partnership
225691,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225691,225691,Non profit - Corporation
225694,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225694,225694,For profit - Corporation
225695,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225695,225695,For profit - Corporation
225697,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225697,225697,For profit - Corporation
225704,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225704,225704,For profit - Partnership
225709,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225709,225709,For profit - Corporation
225710,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225710,225710,For profit - Corporation
225718,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225718,225718,For profit - Corporation
225720,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225720,225720,For profit - Corporation
225722,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225722,225722,For profit - Corporation
225723,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225723,225723,For profit - Corporation
225724,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225724,225724,Non profit - Corporation
225727,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225727,225727,For profit - Corporation
225732,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225732,225732,For profit - Corporation
225736,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225736,225736,For profit - Corporation
225738,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225738,225738,Non profit - Church related
225739,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225739,225739,Non profit - Corporation
225740,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225740,225740,Non profit - Corporation
225743,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225743,225743,For profit - Corporation
225747,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225747,225747,For profit - Corporation
225748,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225748,225748,For profit - Corporation
225749,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225749,225749,For profit - Corporation
225750,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225750,225750,For profit - Corporation
225752,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225752,225752,For profit - Corporation
225755,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225755,225755,Non profit - Other
225756,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225756,225756,For profit - Corporation
225757,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225757,225757,For profit - Corporation
225759,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225759,225759,Non profit - Corporation
225760,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225760,225760,For profit - Corporation
225762,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225762,225762,Non profit - Corporation
225763,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225763,225763,For profit - Individual
225764,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225764,225764,Non profit - Corporation
225766,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225766,225766,For profit - Corporation
225767,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225767,225767,Non profit - Corporation
225768,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225768,225768,Non profit - Corporation
225769,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225769,225769,Non profit - Corporation
225770,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225770,225770,For profit - Corporation
225771,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225771,225771,For profit - Corporation
225772,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225772,225772,Government - City/county
225773,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225773,225773,Non profit - Other
225774,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225774,225774,Non profit - Corporation
225775,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225775,225775,Non profit - Corporation
225776,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225776,225776,For profit - Corporation
225777,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225777,225777,Non profit - Corporation
225778,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225778,225778,For profit - Corporation
225781,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225781,225781,Non profit - Corporation
225782,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225782,225782,For profit - Corporation
225783,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225783,225783,For profit - Corporation
225784,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=225784,225784,For profit - Corporation
22A345,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=22A345,22A345,For profit - Corporation
235002,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235002,235002,Government - County
235003,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235003,235003,Government - County
235004,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235004,235004,For profit - Corporation
235005,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235005,235005,Government - County
235006,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235006,235006,Non profit - Corporation
235008,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235008,235008,Government - County
235009,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235009,235009,Government - County
235011,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235011,235011,Government - County
235013,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235013,235013,For profit - Corporation
235014,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235014,235014,For profit - Corporation
235015,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235015,235015,Government - County
235016,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235016,235016,For profit - Corporation
235019,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235019,235019,Government - County
235020,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235020,235020,Non profit - Corporation
235021,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235021,235021,Non profit - Church related
235022,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235022,235022,For profit - Partnership
235023,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235023,235023,Non profit - Corporation
235025,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235025,235025,Government - County
235026,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235026,235026,Government - County
235027,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235027,235027,Government - County
235028,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235028,235028,Government - County
235031,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235031,235031,Government - City/county
235032,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235032,235032,For profit - Limited Liability company
235033,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235033,235033,Government - County
235035,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235035,235035,Non profit - Other
235036,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235036,235036,For profit - Limited Liability company
235037,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235037,235037,Government - County
235038,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235038,235038,Non profit - Church related
235039,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235039,235039,Non profit - Corporation
235041,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235041,235041,Non profit - Corporation
235044,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235044,235044,Government - County
235050,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235050,235050,Non profit - Other
235051,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235051,235051,Non profit - Corporation
235052,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235052,235052,For profit - Individual
235054,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235054,235054,For profit - Corporation
235056,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235056,235056,For profit - Corporation
235057,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235057,235057,Non profit - Corporation
235058,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235058,235058,Government - County
235062,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235062,235062,Government - County
235065,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235065,235065,For profit - Corporation
235067,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235067,235067,Government - County
235069,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235069,235069,Government - County
235072,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235072,235072,Government - County
235074,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235074,235074,Non profit - Corporation
235075,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235075,235075,Non profit - Corporation
235076,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235076,235076,Government - County
235077,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235077,235077,For profit - Partnership
235088,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235088,235088,Government - County
235089,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235089,235089,Government - County
235094,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235094,235094,Non profit - Corporation
235102,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235102,235102,For profit - Corporation
235103,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235103,235103,For profit - Corporation
235109,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235109,235109,Non profit - Corporation
235113,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235113,235113,For profit - Corporation
235114,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235114,235114,For profit - Partnership
235116,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235116,235116,For profit - Corporation
235120,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235120,235120,Non profit - Corporation
235123,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235123,235123,For profit - Corporation
235132,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235132,235132,Non profit - Corporation
235139,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235139,235139,For profit - Partnership
235143,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235143,235143,Non profit - Corporation
235144,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235144,235144,Non profit - Corporation
235147,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235147,235147,Government - County
235150,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235150,235150,Non profit - Other
235155,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235155,235155,Government - County
235157,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235157,235157,Government - County
235161,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235161,235161,Non profit - Corporation
235164,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235164,235164,Non profit - Corporation
235171,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235171,235171,For profit - Corporation
235174,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235174,235174,For profit - Corporation
235175,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235175,235175,For profit - Corporation
235176,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235176,235176,For profit - Corporation
235177,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235177,235177,For profit - Corporation
235179,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235179,235179,For profit - Corporation
235182,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235182,235182,For profit - Corporation
235184,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235184,235184,Non profit - Other
235187,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235187,235187,For profit - Corporation
235192,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235192,235192,Non profit - Corporation
235197,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235197,235197,Government - County
235201,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235201,235201,For profit - Individual
235205,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235205,235205,Non profit - Corporation
235206,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235206,235206,For profit - Corporation
235207,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235207,235207,For profit - Corporation
235209,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235209,235209,For profit - Corporation
235213,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235213,235213,Government - County
235214,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235214,235214,For profit - Corporation
235217,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235217,235217,For profit - Corporation
235223,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235223,235223,Non profit - Corporation
235224,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235224,235224,Government - County
235225,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235225,235225,For profit - Corporation
235226,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235226,235226,For profit - Corporation
235228,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235228,235228,For profit - Corporation
235232,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235232,235232,For profit - Corporation
235234,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235234,235234,For profit - Limited Liability company
235236,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235236,235236,Non profit - Corporation
235237,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235237,235237,Government - County
235238,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235238,235238,Non profit - Corporation
235242,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235242,235242,For profit - Individual
235243,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235243,235243,For profit - Limited Liability company
235244,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235244,235244,For profit - Corporation
235245,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235245,235245,For profit - Corporation
235248,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235248,235248,Non profit - Corporation
235249,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235249,235249,Non profit - Church related
235250,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235250,235250,Non profit - Church related
235252,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235252,235252,Non profit - Corporation
235253,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235253,235253,For profit - Corporation
235254,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235254,235254,Non profit - Corporation
235256,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235256,235256,For profit - Partnership
235257,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235257,235257,Government - County
235259,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235259,235259,For profit - Limited Liability company
235260,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235260,235260,For profit - Corporation
235261,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235261,235261,For profit - Corporation
235262,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235262,235262,For profit - Corporation
235263,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235263,235263,For profit - Partnership
235264,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235264,235264,For profit - Corporation
235266,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235266,235266,For profit - Corporation
235267,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235267,235267,Non profit - Other
235269,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235269,235269,Non profit - Corporation
235270,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235270,235270,For profit - Corporation
235274,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235274,235274,Non profit - Corporation
235279,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235279,235279,For profit - Corporation
235280,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235280,235280,For profit - Individual
235281,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235281,235281,For profit - Limited Liability company
235282,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235282,235282,For profit - Corporation
235283,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235283,235283,For profit - Corporation
235284,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235284,235284,For profit - Corporation
235285,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235285,235285,For profit - Corporation
235286,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235286,235286,For profit - Corporation
235287,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235287,235287,Non profit - Corporation
235288,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235288,235288,For profit - Corporation
235289,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235289,235289,Non profit - Corporation
235290,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235290,235290,For profit - Corporation
235292,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235292,235292,For profit - Corporation
235293,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235293,235293,For profit - Corporation
235294,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235294,235294,For profit - Corporation
235295,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235295,235295,Non profit - Corporation
235296,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235296,235296,For profit - Corporation
235297,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235297,235297,For profit - Partnership
235298,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235298,235298,For profit - Limited Liability company
235299,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235299,235299,For profit - Corporation
235300,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235300,235300,For profit - Individual
235301,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235301,235301,Non profit - Corporation
235302,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235302,235302,For profit - Corporation
235310,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235310,235310,Non profit - Corporation
235311,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235311,235311,For profit - Corporation
235312,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235312,235312,For profit - Corporation
235313,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235313,235313,For profit - Corporation
235319,https://www.medicare.gov/nursinghomecompare/profile.html#profTab=0&ID=235319,235319,For profit - Corporation
